time,temperature,feels_like,app_temp,dew_point,humidity,wind_direction,wind_speed,wind_gust,pressure_relative,pressure_absolute,rainfall
2025-04-24,18.93958333333333,18.93958333333333,20.985416666666666,16.814583333333335,87.79166666666667,89.85416666666667,0.7999999999999999,2.2833333333333337,30.007291666666664,28.137083333333333,4.1
2025-04-25,19.6625,19.6625,22.30625,18.04583333333333,90.70833333333331,152.60416666666666,0.56875,1.7666666666666666,29.99833333333333,28.129375,0.2
2025-04-26,20.941666666666663,20.966666666666665,23.047916666666666,16.808333333333334,78.95833333333333,238.72916666666663,0.6125,1.75625,30.033125,28.164375000000003,0.0
2025-04-27,21.322916666666668,21.354166666666668,22.785416666666663,15.120833333333332,70.22916666666667,185.2708333333333,0.60625,1.6625,30.030833333333334,28.16125,0.0
2025-04-28,23.297916666666666,23.425,25.29375,16.71875,67.77083333333333,163.72916666666666,0.8125,2.49375,29.995416666666667,28.126041666666666,0.0
2025-04-29,23.325,23.416666666666668,25.745833333333334,17.733333333333334,71.75,135.27083333333334,0.8041666666666667,2.2208333333333337,29.901041666666668,28.032291666666666,0.0
2025-04-30,24.23333333333333,24.40625,26.23958333333333,16.733333333333334,65.58333333333333,239.29166666666663,0.8791666666666668,2.3770833333333337,29.81875,27.949166666666667,0.0
2025-05-01,26.59375,26.59375,27.7875,14.75,51.875,278.2291666666667,1.08125,2.9020833333333336,29.80208333333333,27.9325,0.0
2025-05-02,20.42083333333333,20.42083333333333,21.775,15.758333333333333,76.04166666666667,224.25,1.7979166666666666,4.572916666666667,29.899583333333336,28.030833333333334,6.9
2025-05-03,17.318749999999998,17.318749999999998,18.80625,15.352083333333333,88.33333333333333,177.70833333333334,0.8624999999999999,2.5458333333333334,30.105625,28.236041666666665,3.3
2025-05-04,16.841666666666665,16.841666666666665,17.03125,11.460416666666667,71.83333333333333,162.47916666666666,0.8708333333333335,2.2041666666666666,30.18270833333333,28.313333333333333,0.0
2025-05-05,18.079166666666666,18.079166666666666,18.62708333333333,12.327083333333334,71.29166666666667,156.22916666666666,0.5333333333333333,1.6125,30.16979166666667,28.3,0.0
2025-05-06,18.956818181818186,18.92727272727273,19.35,11.69090909090909,66.36363636363636,126.02272727272728,0.4204545454545454,1.4045454545454543,30.142045454545453,28.27272727272728,0.0
2025-05-07,,,,,,,,,,,0.0
2025-05-08,,,,,,,,,,,0.0
2025-05-09,16.55,16.55,17.2,12.55,77.75,125.25,0.375,1.375,30.0475,28.1775,0.0
2025-05-10,21.289583333333333,21.26458333333333,21.74375,11.970833333333331,58.833333333333336,200.125,0.5333333333333333,1.5791666666666666,30.008750000000003,28.139791666666667,0.0
2025-05-11,22.479166666666668,22.45833333333333,22.672916666666666,11.775,55.875,197.1875,1.33125,3.4125,30.020625,28.15125,6.5
2025-05-12,18.38958333333333,18.38958333333333,19.347916666666663,13.99375,76.4375,234.8958333333333,0.9770833333333332,2.68125,30.22020833333333,28.350416666666664,0.2
2025-05-13,17.310416666666665,17.310416666666665,18.15625,13.38125,78.83333333333333,190.625,0.6749999999999999,1.8145833333333328,30.24395833333333,28.374791666666667,0.0
2025-05-14,18.164583333333333,18.164583333333333,18.70208333333333,12.541666666666666,71.625,129.0625,0.8083333333333335,2.0812500000000003,30.21083333333333,28.34125,0.0
2025-05-15,18.33913043478261,18.33913043478261,19.16086956521739,13.06086956521739,72.65217391304348,217.7608695652174,0.4217391304347826,1.382608695652174,30.1545652173913,28.285652173913046,0.0
2025-05-16,18.602222222222224,18.602222222222224,19.72,13.926666666666668,75.37777777777778,225.8,0.3711111111111111,1.3066666666666669,30.09244444444445,28.22288888888889,0.0
2025-05-17,,,,,,,,,,,0.0
2025-05-18,18.045454545454547,18.045454545454547,19.25454545454545,13.9,76.81818181818181,59.90909090909091,0.0545454545454545,0.4,29.99181818181818,28.122727272727275,0.0
2025-05-19,21.81875,21.76458333333333,22.92708333333333,14.085416666666667,63.875,127.8125,0.5854166666666667,1.84375,29.96333333333333,28.093958333333333,0.0
2025-05-20,23.37291666666667,23.31458333333333,24.2375,13.591666666666669,56.958333333333336,223.3125,0.8479166666666668,2.325,29.851041666666664,27.98208333333333,0.0
